Sample,FX,FY,FZ,MX,MY,MZ
2403,-0.012479,0.052219,0.451246,0.060900,-0.006993,0.070896
2404,-0.012757,0.052616,0.448871,0.061216,-0.004211,0.071673
2405,-0.011848,0.052596,0.446747,0.061106,-0.003000,0.072916
2406,-0.010050,0.052110,0.446420,0.059992,-0.002521,0.073149
2407,-0.009182,0.051885,0.447479,0.058971,-0.001956,0.072159
2408,-0.010598,0.052538,0.448179,0.059787,-0.001505,0.071335
2409,-0.013128,0.053678,0.447650,0.062472,-0.001599,0.071250
2410,-0.014673,0.054573,0.446272,0.065522,-0.002330,0.071542
2411,-0.014818,0.055167,0.444556,0.067894,-0.003809,0.072454
2412,-0.014183,0.055535,0.443203,0.069299,-0.005924,0.074212
2413,-0.012886,0.055273,0.443521,0.069318,-0.007617,0.075891
2414,-0.011192,0.054315,0.445897,0.067770,-0.007635,0.076160
2415,-0.009970,0.053389,0.448639,0.065601,-0.006298,0.074608
2416,-0.009480,0.053048,0.449914,0.064097,-0.005456,0.071924
2417,-0.009015,0.053092,0.449739,0.063412,-0.006622,0.069348
2418,-0.008216,0.053378,0.449166,0.063109,-0.009462,0.068294
2419,-0.007749,0.054289,0.448864,0.063461,-0.011840,0.069661
2420,-0.008257,0.055746,0.449252,0.064718,-0.011695,0.072607
2421,-0.009394,0.056596,0.450579,0.065851,-0.008971,0.074781
2422,-0.010377,0.056173,0.452097,0.065810,-0.005406,0.074694
2423,-0.010809,0.055573,0.452557,0.065360,-0.002856,0.073200
2424,-0.010450,0.055891,0.451813,0.065868,-0.001864,0.072059
2425,-0.009061,0.056557,0.450868,0.067115,-0.001747,0.071847
2426,-0.007184,0.056889,0.450641,0.068127,-0.002059,0.072046
2427,-0.006205,0.057486,0.451191,0.068838,-0.002943,0.072239
2428,-0.006886,0.058980,0.451894,0.069363,-0.003934,0.072146
2429,-0.008539,0.060892,0.452108,0.069288,-0.004054,0.071638
2430,-0.010072,0.062378,0.451373,0.068811,-0.003452,0.071656
2431,-0.010906,0.063126,0.449568,0.068925,-0.003474,0.073445
2432,-0.010593,0.063134,0.447679,0.069738,-0.004678,0.076096
2433,-0.008933,0.062570,0.447437,0.070412,-0.006021,0.077048
2434,-0.006894,0.062112,0.449398,0.071397,-0.006320,0.075613
2435,-0.005937,0.062271,0.452302,0.074384,-0.005435,0.073525
2436,-0.006257,0.062681,0.454540,0.078931,-0.003940,0.071956
2437,-0.007023,0.063161,0.455343,0.081656,-0.002696,0.070857
2438,-0.007879,0.064394,0.454646,0.080638,-0.002746,0.070888
2439,-0.008686,0.066629,0.453083,0.077865,-0.004550,0.072849
2440,-0.008687,0.068893,0.452284,0.075850,-0.007025,0.075516
2441,-0.007641,0.070039,0.453646,0.075068,-0.008367,0.076895
2442,-0.006649,0.069854,0.456638,0.075110,-0.008032,0.076963
2443,-0.006465,0.069081,0.459503,0.075450,-0.007132,0.076772
2444,-0.006376,0.068673,0.461180,0.075219,-0.007046,0.076255
2445,-0.005706,0.069146,0.461779,0.074109,-0.008270,0.075188
2446,-0.005102,0.070498,0.462043,0.073319,-0.010382,0.074771
2447,-0.005500,0.072202,0.463067,0.074175,-0.012405,0.075890
2448,-0.006722,0.073365,0.465643,0.076125,-0.013185,0.077289
2449,-0.008068,0.073727,0.469043,0.077678,-0.012518,0.077538
2450,-0.009465,0.074175,0.471259,0.078751,-0.011747,0.077167
2451,-0.010859,0.075451,0.471377,0.080228,-0.011997,0.077265
2452,-0.011300,0.076950,0.470832,0.081908,-0.012718,0.077580
2453,-0.009984,0.077571,0.471580,0.082902,-0.013149,0.077428
2454,-0.007665,0.077045,0.474073,0.083256,-0.013579,0.077106
2455,-0.005978,0.075882,0.477593,0.083323,-0.014231,0.076946
2456,-0.005782,0.074859,0.481223,0.082639,-0.014437,0.076453
2457,-0.006835,0.074901,0.483991,0.081178,-0.013821,0.075708
2458,-0.008477,0.076578,0.485331,0.080401,-0.013307,0.075937
2459,-0.009876,0.079094,0.485923,0.081373,-0.014001,0.077512
2460,-0.010274,0.080625,0.487245,0.083154,-0.015852,0.079135
2461,-0.009638,0.080179,0.490011,0.084515,-0.018008,0.079841
2462,-0.008614,0.078391,0.493577,0.085681,-0.019655,0.080070
2463,-0.007682,0.076605,0.496928,0.087154,-0.020213,0.080216
2464,-0.006900,0.075969,0.499622,0.088438,-0.019580,0.079860
2465,-0.006517,0.077154,0.501511,0.089183,-0.018785,0.079021
2466,-0.006926,0.080101,0.502557,0.090022,-0.019453,0.078559
2467,-0.007748,0.083694,0.503446,0.091289,-0.021750,0.078827
2468,-0.008104,0.086360,0.505256,0.092513,-0.024099,0.079558
2469,-0.008038,0.087428,0.508036,0.093703,-0.025297,0.080918
2470,-0.008313,0.087345,0.510846,0.095374,-0.025616,0.082883
2471,-0.008821,0.086736,0.513435,0.097181,-0.025686,0.084180
2472,-0.008756,0.086033,0.516456,0.098031,-0.025708,0.083661
2473,-0.008191,0.085631,0.520040,0.097331,-0.026013,0.082070
2474,-0.007893,0.085420,0.523821,0.095394,-0.026794,0.080964
2475,-0.008028,0.084639,0.528075,0.093023,-0.027193,0.080818
2476,-0.008324,0.083277,0.533034,0.091193,-0.026371,0.081234
2477,-0.008818,0.082887,0.537551,0.090891,-0.025178,0.081917
2478,-0.009402,0.084701,0.540374,0.092294,-0.025126,0.082468
2479,-0.009563,0.087727,0.542051,0.094361,-0.026361,0.082129
2480,-0.009409,0.089944,0.543938,0.096220,-0.028148,0.080803
2481,-0.009755,0.090624,0.546463,0.098049,-0.030166,0.079686
2482,-0.010541,0.090235,0.549575,0.099723,-0.032074,0.079875
2483,-0.010578,0.089060,0.553423,0.100172,-0.033099,0.081074
2484,-0.009556,0.087597,0.557575,0.099014,-0.033208,0.082266
2485,-0.009021,0.087294,0.560838,0.097561,-0.033696,0.082674
2486,-0.010244,0.088789,0.562867,0.097380,-0.035493,0.081815
2487,-0.012150,0.090661,0.564885,0.098741,-0.037858,0.079957
2488,-0.012834,0.091429,0.567991,0.101122,-0.039628,0.078620
2489,-0.012164,0.091270,0.571880,0.104129,-0.040520,0.079178
2490,-0.011233,0.091141,0.575956,0.106796,-0.040640,0.080948
2491,-0.010529,0.091629,0.580492,0.107454,-0.040168,0.081794
2492,-0.010254,0.092864,0.585726,0.105945,-0.039839,0.080700
2493,-0.010794,0.094486,0.590945,0.104258,-0.040417,0.078642
2494,-0.011628,0.095379,0.595500,0.103789,-0.041542,0.076848
2495,-0.011520,0.094492,0.599428,0.104044,-0.042291,0.075802
2496,-0.010463,0.092564,0.602576,0.104547,-0.042709,0.076102
2497,-0.009803,0.091714,0.604809,0.105526,-0.043503,0.078206
2498,-0.010201,0.092805,0.606928,0.106492,-0.044648,0.080890
2499,-0.011032,0.094795,0.609806,0.106754,-0.045696,0.082116
2500,-0.011741,0.096600,0.613067,0.107150,-0.047016,0.081703
2501,-0.012232,0.097821,0.616097,0.108785,-0.049214,0.081077
2502,-0.011912,0.097940,0.619640,0.110748,-0.051727,0.080820
2503,-0.010187,0.096669,0.624659,0.111211,-0.053464,0.080563
2504,-0.008182,0.095104,0.630207,0.110118,-0.054385,0.080521
2505,-0.007831,0.094979,0.634518,0.109154,-0.055270,0.081061
2506,-0.009153,0.096690,0.637658,0.109550,-0.056525,0.081521
2507,-0.010521,0.099093,0.640903,0.111411,-0.058087,0.081293
2508,-0.011016,0.100928,0.644384,0.114472,-0.059976,0.081233
2509,-0.010505,0.101476,0.647537,0.117791,-0.062062,0.082314
2510,-0.008592,0.100392,0.650746,0.119573,-0.063770,0.083811
2511,-0.005798,0.098281,0.654581,0.119003,-0.064802,0.084197
2512,-0.004417,0.097009,0.658641,0.117508,-0.065533,0.083075
2513,-0.005886,0.097911,0.662490,0.116923,-0.066194,0.081303
2514,-0.008683,0.100145,0.666384,0.117314,-0.066445,0.079885
2515,-0.010375,0.101975,0.670421,0.117681,-0.066175,0.079650
2516,-0.010339,0.102806,0.674285,0.117545,-0.066042,0.081188
2517,-0.009357,0.103109,0.678117,0.116989,-0.066690,0.083718
2518,-0.008051,0.103380,0.682497,0.116523,-0.068008,0.085011
2519,-0.007038,0.104001,0.687314,0.117103,-0.069535,0.083797
2520,-0.007189,0.105264,0.691816,0.119332,-0.070821,0.081221
2521,-0.008239,0.106649,0.695910,0.122633,-0.071475,0.079107
2522,-0.008476,0.106963,0.700194,0.125504,-0.071772,0.078052
2523,-0.007151,0.106090,0.704710,0.127138,-0.072752,0.077944
2524,-0.005679,0.105343,0.709074,0.128218,-0.074855,0.078810
2525,-0.005517,0.105495,0.713506,0.129218,-0.076929,0.080199
2526,-0.006700,0.106047,0.718332,0.129589,-0.077605,0.080949
2527,-0.008838,0.106581,0.722902,0.129401,-0.077267,0.080343
2528,-0.011462,0.107281,0.726236,0.129645,-0.077542,0.078924
2529,-0.013206,0.108155,0.728590,0.130453,-0.079121,0.077746
2530,-0.012633,0.108849,0.731335,0.130835,-0.081386,0.077288
2531,-0.010419,0.109258,0.735134,0.130519,-0.083815,0.077570
2532,-0.009138,0.109687,0.739223,0.130388,-0.086243,0.078517
2533,-0.010363,0.110204,0.742743,0.130999,-0.087928,0.079556
2534,-0.013293,0.110442,0.745609,0.132250,-0.088054,0.079852
2535,-0.016362,0.110352,0.747788,0.134099,-0.087282,0.079543
2536,-0.018490,0.110284,0.749177,0.136215,-0.087228,0.079780
2537,-0.018733,0.110090,0.750757,0.137574,-0.088278,0.081058
2538,-0.016992,0.109291,0.754184,0.137529,-0.089353,0.082555
2539,-0.015152,0.108300,0.759679,0.136798,-0.089609,0.083259
2540,-0.015221,0.108141,0.765733,0.136614,-0.089081,0.082583
2541,-0.016766,0.108795,0.770544,0.137186,-0.088159,0.080551
2542,-0.018127,0.109463,0.772582,0.137974,-0.087553,0.078401
2543,-0.018959,0.110233,0.771189,0.139006,-0.088219,0.077990
2544,-0.019681,0.111572,0.768392,0.140457,-0.090348,0.079884
2545,-0.020001,0.112897,0.768683,0.141694,-0.092916,0.082619
2546,-0.019860,0.113513,0.774307,0.142306,-0.094849,0.084280
2547,-0.020361,0.113863,0.782306,0.143042,-0.095906,0.084401
2548,-0.022179,0.114431,0.788456,0.144325,-0.096094,0.083753
2549,-0.024031,0.114718,0.791622,0.145139,-0.095380,0.082872
2550,-0.024239,0.114446,0.793139,0.144688,-0.094493,0.081934
2551,-0.023198,0.114383,0.794629,0.143632,-0.094658,0.081497
2552,-0.022548,0.114951,0.797188,0.142811,-0.095958,0.081883
2553,-0.022802,0.115562,0.800873,0.142259,-0.097232,0.082369
2554,-0.023607,0.115952,0.804462,0.141981,-0.097708,0.082309
2555,-0.025032,0.116564,0.806606,0.142383,-0.097873,0.082296
2556,-0.026774,0.117432,0.807332,0.143430,-0.098652,0.082893
2557,-0.027552,0.118069,0.807984,0.144267,-0.100009,0.083387
2558,-0.026976,0.118249,0.809734,0.144434,-0.100875,0.083172
2559,-0.026379,0.117869,0.812634,0.144558,-0.100494,0.082894
2560,-0.026825,0.116615,0.816122,0.144930,-0.098982,0.082937
2561,-0.027909,0.114760,0.819425,0.144852,-0.096885,0.082513
2562,-0.029062,0.113639,0.821481,0.144435,-0.095172,0.081726
2563,-0.030598,0.114266,0.821912,0.144943,-0.094940,0.082364
2564,-0.032585,0.115994,0.821947,0.146583,-0.096334,0.085019
2565,-0.034198,0.117409,0.823269,0.148163,-0.098406,0.087961
2566,-0.035248,0.117900,0.826225,0.148992,-0.100225,0.089672
2567,-0.036515,0.117735,0.829776,0.149193,-0.101224,0.089932
2568,-0.037986,0.117229,0.832712,0.148630,-0.100796,0.088706
2569,-0.038808,0.116648,0.834320,0.147316,-0.099012,0.086426
2570,-0.038864,0.116631,0.834491,0.146294,-0.097366,0.084730
2571,-0.038503,0.117511,0.834127,0.146571,-0.097446,0.084801
2572,-0.037596,0.118351,0.834832,0.147759,-0.099023,0.085729
2573,-0.036602,0.118042,0.837141,0.148969,-0.100428,0.086049
2574,-0.037066,0.116953,0.839780,0.150212,-0.100622,0.085929
2575,-0.039447,0.116095,0.841418,0.151759,-0.099961,0.086431
2576,-0.041978,0.115663,0.842059,0.152968,-0.099263,0.087555
2577,-0.042960,0.115531,0.842471,0.153052,-0.099246,0.088537
2578,-0.042808,0.115696,0.843299,0.152461,-0.100355,0.089297
2579,-0.042818,0.115549,0.844830,0.152081,-0.102030,0.089978
2580,-0.043338,0.114210,0.846912,0.151376,-0.102814,0.089760
2581,-0.044066,0.112105,0.848871,0.149246,-0.101969,0.087970
2582,-0.045053,0.110957,0.849868,0.146421,-0.100303,0.085766
2583,-0.046211,0.111657,0.849685,0.144687,-0.099062,0.084911
2584,-0.046875,0.113217,0.849064,0.144525,-0.098872,0.085602
2585,-0.046928,0.114265,0.848942,0.145460,-0.099947,0.086867
2586,-0.047054,0.114420,0.849677,0.147439,-0.102141,0.088142
2587,-0.047437,0.113680,0.851360,0.149941,-0.104272,0.089253
2588,-0.047616,0.111975,0.854027,0.151181,-0.104668,0.089816
2589,-0.047683,0.110044,0.856779,0.150267,-0.103132,0.089905
2590,-0.048306,0.109238,0.857647,0.148792,-0.101390,0.090286
2591,-0.049478,0.109901,0.855726,0.148704,-0.101123,0.091034
2592,-0.050457,0.110989,0.852665,0.149994,-0.102319,0.091294
