Time(s),Length(m),[Calcium],Force(N)
 1.364,0.235783,1.000000,85.748299
 1.366,0.235783,1.000000,85.748837
 1.368,0.235783,1.000000,85.749345
 1.370,0.235783,1.000000,85.749824
 1.372,0.235784,1.000000,85.750274
 1.374,0.235784,1.000000,85.750699
 1.376,0.235784,1.000000,85.751098
 1.378,0.235784,1.000000,85.751474
 1.380,0.235784,1.000000,85.751828
 1.382,0.235784,1.000000,85.752160
 1.384,0.235784,1.000000,85.752473
 1.386,0.235784,1.000000,85.752767
 1.388,0.235784,1.000000,85.753043
 1.390,0.235784,1.000000,85.753303
 1.392,0.235784,1.000000,85.753546
 1.394,0.235784,1.000000,85.753774
 1.396,0.235784,1.000000,85.753989
 1.398,0.235784,1.000000,85.754189
 1.400,0.235784,1.000000,85.754377
 1.402,0.235784,1.000000,85.754553
 1.404,0.235784,1.000000,85.754718
 1.406,0.235784,1.000000,85.754872
 1.408,0.235784,1.000000,85.755016
 1.410,0.235784,1.000000,85.755150
 1.412,0.235784,1.000000,85.755276
 1.414,0.235784,1.000000,85.755393
 1.416,0.235784,1.000000,85.755502
 1.418,0.235784,1.000000,85.755603
 1.420,0.235784,1.000000,85.755697
 1.422,0.235784,1.000000,85.755784
 1.424,0.235784,1.000000,85.755865
 1.426,0.235784,1.000000,85.755940
 1.428,0.235784,1.000000,85.756009
 1.430,0.235784,1.000000,85.756073
 1.432,0.235784,1.000000,85.756132
 1.434,0.235784,1.000000,85.756187
 1.436,0.235784,1.000000,85.756236
 1.438,0.235784,1.000000,85.756282
 1.440,0.235784,1.000000,85.756324
 1.442,0.235784,1.000000,85.756361
 1.444,0.235784,1.000000,85.756396
 1.446,0.235784,1.000000,85.756427
 1.448,0.235784,1.000000,85.756455
 1.450,0.235784,1.000000,85.756480
 1.452,0.235784,1.000000,85.756503
 1.454,0.235784,1.000000,85.756523
 1.456,0.235784,1.000000,85.756540
 1.458,0.235784,1.000000,85.756555
 1.460,0.235784,1.000000,85.756568
 1.462,0.235784,1.000000,85.756580
 1.464,0.235784,1.000000,85.756589
 1.466,0.235784,1.000000,85.756597
 1.468,0.235784,1.000000,85.756603
 1.470,0.235784,1.000000,85.756607
 1.472,0.235784,1.000000,85.756610
 1.474,0.235784,1.000000,85.756612
 1.476,0.235784,1.000000,85.756613
 1.478,0.235784,1.000000,85.756612
 1.480,0.235784,1.000000,85.756611
 1.482,0.235784,1.000000,85.756608
 1.484,0.235784,1.000000,85.756605
 1.486,0.235784,1.000000,85.756601
 1.488,0.235784,1.000000,85.756596
 1.490,0.235784,1.000000,85.756590
 1.492,0.235784,1.000000,85.756584
 1.494,0.235784,1.000000,85.756577
 1.496,0.235784,1.000000,85.756569
 1.498,0.235784,1.000000,85.756561
 1.500,0.235784,1.000000,85.756553
 1.502,0.235784,1.000000,85.756544
 1.504,0.235784,1.000000,85.756535
 1.506,0.235784,1.000000,85.756525
 1.508,0.235784,1.000000,85.756515
 1.510,0.235784,1.000000,85.756505
 1.512,0.235784,1.000000,85.756495
 1.514,0.235784,1.000000,85.756484
 1.516,0.235784,1.000000,85.756474
 1.518,0.235784,1.000000,85.756463
 1.520,0.235784,1.000000,85.756452
 1.522,0.235784,1.000000,85.756440
 1.524,0.235784,1.000000,85.756429
 1.526,0.235784,1.000000,85.756418
 1.528,0.235784,1.000000,85.756407
 1.530,0.235784,1.000000,85.756395
 1.532,0.235784,1.000000,85.756384
 1.534,0.235784,1.000000,85.756372
 1.536,0.235784,1.000000,85.756361
 1.538,0.235784,1.000000,85.756349
 1.540,0.235784,1.000000,85.756338
 1.542,0.235784,1.000000,85.756327
 1.544,0.235784,1.000000,85.756316
 1.546,0.235784,1.000000,85.756304
 1.548,0.235784,1.000000,85.756293
 1.550,0.235784,1.000000,85.756282
 1.552,0.235784,1.000000,85.756271
 1.554,0.235784,1.000000,85.756260
 1.556,0.235784,1.000000,85.756250
 1.558,0.235784,1.000000,85.756239
 1.560,0.235784,1.000000,85.756228
 1.562,0.235784,1.000000,85.756218
 1.564,0.235784,1.000000,85.756207
 1.566,0.235784,1.000000,85.756197
 1.568,0.235784,1.000000,85.756187
 1.570,0.235784,1.000000,85.756177
 1.572,0.235784,1.000000,85.756167
 1.574,0.235784,1.000000,85.756158
 1.576,0.235784,1.000000,85.756148
 1.578,0.235784,1.000000,85.756139
 1.580,0.235784,1.000000,85.756129
 1.582,0.235784,1.000000,85.756120
 1.584,0.235784,1.000000,85.756111
 1.586,0.235784,1.000000,85.756102
 1.588,0.235784,1.000000,85.756094
 1.590,0.235784,1.000000,85.756085
 1.592,0.235784,1.000000,85.756077
 1.594,0.235784,1.000000,85.756068
 1.596,0.235784,1.000000,85.756060
 1.598,0.235784,1.000000,85.756052
 1.600,0.235784,1.000000,85.756044
 1.602,0.235784,1.000000,85.756036
 1.604,0.235784,1.000000,85.756029
 1.606,0.235784,1.000000,85.756021
 1.608,0.235784,1.000000,85.756014
 1.610,0.235784,1.000000,85.756007
 1.612,0.235784,1.000000,85.756000
 1.614,0.235784,1.000000,85.755993
 1.616,0.235784,1.000000,85.755986
 1.618,0.235784,1.000000,85.755979
 1.620,0.235784,1.000000,85.755973
 1.622,0.235784,1.000000,85.755966
 1.624,0.235784,1.000000,85.755960
 1.626,0.235784,1.000000,85.755954
 1.628,0.235784,1.000000,85.755948
 1.630,0.235784,1.000000,85.755942
 1.632,0.235784,1.000000,85.755936
 1.634,0.235784,1.000000,85.755930
 1.636,0.235784,1.000000,85.755925
 1.638,0.235784,1.000000,85.755919
 1.640,0.235784,1.000000,85.755914
 1.642,0.235784,1.000000,85.755909
 1.644,0.235784,1.000000,85.755904
 1.646,0.235784,1.000000,85.755898
 1.648,0.235784,1.000000,85.755894
 1.650,0.235784,1.000000,85.755889
 1.652,0.235784,1.000000,85.755884
 1.654,0.235784,1.000000,85.755879
 1.656,0.235784,1.000000,85.755875
 1.658,0.235784,1.000000,85.755870
 1.660,0.235784,1.000000,85.755866
 1.662,0.235784,1.000000,85.755862
 1.664,0.235784,1.000000,85.755858
 1.666,0.235784,1.000000,85.755854
 1.668,0.235784,1.000000,85.755850
 1.670,0.235784,1.000000,85.755846
 1.672,0.235784,1.000000,85.755842
 1.674,0.235784,1.000000,85.755838
 1.676,0.235784,1.000000,85.755835
 1.678,0.235784,1.000000,85.755831
 1.680,0.235784,1.000000,85.755828
 1.682,0.235784,1.000000,85.755824
 1.684,0.235784,1.000000,85.755821
 1.686,0.235784,1.000000,85.755818
 1.688,0.235784,1.000000,85.755815
 1.690,0.235784,1.000000,85.755812
 1.692,0.235784,1.000000,85.755809
 1.694,0.235784,1.000000,85.755806
 1.696,0.235784,1.000000,85.755803
 1.698,0.235784,1.000000,85.755800
 1.700,0.235784,1.000000,85.755797
 1.702,0.235784,1.000000,85.755794
